# Standard Solar Model [BP98, Phys. Lett. B, 433 (1998) 1-8]
#
# Columns in the Standard Model table (below) represent:
#
# 1)  Mass fraction in units of the solar mass
# 2)  Radius of the zone in units of one solar radius
# 3)  Temperature in units of deg (K)
# 4)  Density in units of g/cm^3
# 5)  Pressure in units of dyn/cm^2
# 6)  Luminosity fraction in units of the solar luminosity
# 7)  X(^1H): the hydrogen mass fraction
# 8)  X(^4He): the helium 4 mass fraction
# 9)  X(^3He): the helium 3 mass fraction
# 10) X(^12C): the carbon 12 mass fraction
# 11) X(^14N): the nitrogen 14 mass fraction
# 12) X(^16O): the oxygen 16 mass fraction
#
# The Table begins here.
# 
0.1174691  0.12015  1.230E+07  7.331E+01  1.105E+17  0.60219  0.58375  0.39553  7.17E-05  1.42E-05  5.25E-03  9.94E-03
0.1240542  0.12304  1.219E+07  7.148E+01  1.073E+17  0.62220  0.58956  0.38973  7.70E-05  1.39E-05  5.25E-03  9.93E-03
0.1309751  0.12601  1.207E+07  6.963E+01  1.040E+17  0.64221  0.59535  0.38396  8.29E-05  1.36E-05  5.25E-03  9.93E-03
0.1382680  0.12908  1.195E+07  6.777E+01  1.006E+17  0.66223  0.60111  0.37820  8.94E-05  1.33E-05  5.24E-03  9.92E-03
0.1459754  0.13225  1.183E+07  6.589E+01  9.728E+16  0.68224  0.60685  0.37247  9.67E-05  1.34E-05  5.24E-03  9.91E-03
0.1541473  0.13555  1.170E+07  6.399E+01  9.387E+16  0.70226  0.61258  0.36675  1.05E-04  1.50E-05  5.23E-03  9.90E-03
0.1628433  0.13899  1.156E+07  6.205E+01  9.039E+16  0.72227  0.61831  0.36103  1.14E-04  2.21E-05  5.22E-03  9.89E-03
0.1721348  0.14260  1.143E+07  6.007E+01  8.684E+16  0.74228  0.62403  0.35532  1.25E-04  4.52E-05  5.18E-03  9.89E-03
0.1821073  0.14640  1.128E+07  5.804E+01  8.322E+16  0.76229  0.62976  0.34960  1.37E-04  1.05E-04  5.08E-03  9.88E-03
0.1928665  0.15042  1.113E+07  5.595E+01  7.949E+16  0.78230  0.63550  0.34386  1.51E-04  2.33E-04  4.89E-03  9.87E-03
0.2045471  0.15472  1.097E+07  5.380E+01  7.566E+16  0.80231  0.64126  0.33810  1.69E-04  4.60E-04  4.55E-03  9.86E-03
0.2173280  0.15934  1.079E+07  5.156E+01  7.169E+16  0.82231  0.64707  0.33230  1.89E-04  8.03E-04  4.04E-03  9.85E-03
0.2314557  0.16437  1.061E+07  4.921E+01  6.755E+16  0.84232  0.65293  0.32644  2.14E-04  1.25E-03  3.38E-03  9.84E-03
0.2472800  0.16992  1.041E+07  4.672E+01  6.320E+16  0.86232  0.65885  0.32050  2.46E-04  1.76E-03  2.65E-03  9.82E-03
0.2653109  0.17616  1.019E+07  4.405E+01  5.858E+16  0.88233  0.66486  0.31448  2.87E-04  2.26E-03  1.99E-03  9.81E-03
0.2863203  0.18333  9.941E+06  4.113E+01  5.361E+16  0.90233  0.67097  0.30834  3.43E-04  2.71E-03  1.51E-03  9.80E-03
0.3080511  0.19069  9.694E+06  3.831E+01  4.888E+16  0.91979  0.67642  0.30285  4.12E-04  3.01E-03  1.26E-03  9.78E-03
0.3295738  0.19793  9.457E+06  3.568E+01  4.456E+16  0.93432  0.68106  0.29815  4.93E-04  3.20E-03  1.15E-03  9.77E-03
0.3508386  0.20508  9.230E+06  3.325E+01  4.063E+16  0.94638  0.68503  0.29412  5.89E-04  3.31E-03  1.11E-03  9.76E-03
0.3718030  0.21213  9.012E+06  3.097E+01  3.704E+16  0.95638  0.68841  0.29065  7.02E-04  3.38E-03  1.09E-03  9.75E-03
0.3924312  0.21910  8.803E+06  2.886E+01  3.378E+16  0.96464  0.69129  0.28766  8.36E-04  3.41E-03  1.08E-03  9.74E-03
0.4126931  0.22600  8.602E+06  2.688E+01  3.080E+16  0.97147  0.69376  0.28506  9.93E-04  3.43E-03  1.08E-03  9.72E-03
0.4325636  0.23284  8.409E+06  2.504E+01  2.808E+16  0.97710  0.69586  0.28279  1.18E-03  3.44E-03  1.07E-03  9.71E-03
0.4520223  0.23962  8.224E+06  2.332E+01  2.560E+16  0.98175  0.69765  0.28080  1.40E-03  3.45E-03  1.07E-03  9.71E-03
0.4710529  0.24634  8.045E+06  2.172E+01  2.334E+16  0.98558  0.69918  0.27902  1.66E-03  3.45E-03  1.07E-03  9.70E-03
0.4896426  0.25303  7.873E+06  2.022E+01  2.128E+16  0.98875  0.70048  0.27743  1.98E-03  3.45E-03  1.07E-03  9.69E-03
0.5077819  0.25967  7.707E+06  1.883E+01  1.941E+16  0.99136  0.70158  0.27599  2.34E-03  3.44E-03  1.07E-03  9.68E-03
0.5254640  0.26629  7.546E+06  1.752E+01  1.770E+16  0.99350  0.70251  0.27469  2.73E-03  3.44E-03  1.07E-03  9.67E-03
0.5426844  0.27287  7.391E+06  1.631E+01  1.614E+16  0.99520  0.70332  0.27358  3.04E-03  3.44E-03  1.07E-03  9.66E-03
0.5594411  0.27943  7.241E+06  1.517E+01  1.471E+16  0.99648  0.70405  0.27274  3.16E-03  3.44E-03  1.07E-03  9.65E-03
0.5757339  0.28598  7.095E+06  1.412E+01  1.342E+16  0.99740  0.70476  0.27210  3.11E-03  3.44E-03  1.06E-03  9.65E-03
0.5915640  0.29251  6.954E+06  1.313E+01  1.223E+16  0.99806  0.70545  0.27163  2.91E-03  3.43E-03  1.06E-03  9.64E-03
0.6069345  0.29903  6.818E+06  1.221E+01  1.115E+16  0.99853  0.70612  0.27127  2.61E-03  3.43E-03  1.06E-03  9.63E-03
0.6218494  0.30554  6.685E+06  1.135E+01  1.017E+16  0.99887  0.70674  0.27098  2.29E-03  3.43E-03  1.06E-03  9.63E-03
0.6363139  0.31206  6.556E+06  1.055E+01  9.274E+15  0.99913  0.70732  0.27073  1.98E-03  3.43E-03  1.06E-03  9.62E-03
0.6503341  0.31857  6.431E+06  9.803E+00  8.457E+15  0.99934  0.70784  0.27049  1.70E-03  3.42E-03  1.06E-03  9.61E-03
0.6639168  0.32509  6.309E+06  9.109E+00  7.711E+15  0.99950  0.70833  0.27027  1.46E-03  3.42E-03  1.06E-03  9.61E-03
0.6770694  0.33162  6.191E+06  8.464E+00  7.031E+15  0.99962  0.70877  0.27005  1.25E-03  3.42E-03  1.06E-03  9.60E-03
0.6897996  0.33815  6.075E+06  7.863E+00  6.412E+15  0.99972  0.70917  0.26983  1.07E-03  3.42E-03  1.06E-03  9.60E-03
0.7021159  0.34470  5.963E+06  7.305E+00  5.846E+15  0.99980  0.70955  0.26962  9.17E-04  3.42E-03  1.06E-03  9.59E-03
0.7140268  0.35127  5.853E+06  6.785E+00  5.331E+15  0.99987  0.70989  0.26941  7.89E-04  3.41E-03  1.06E-03  9.59E-03
0.7255413  0.35785  5.746E+06  6.301E+00  4.861E+15  0.99992  0.71022  0.26921  6.81E-04  3.41E-03  1.06E-03  9.58E-03
0.7366683  0.36445  5.641E+06  5.852E+00  4.433E+15  0.99996  0.71052  0.26901  5.89E-04  3.41E-03  1.06E-03  9.58E-03
0.7474171  0.37107  5.539E+06  5.433E+00  4.042E+15  0.99999  0.71081  0.26881  5.12E-04  3.41E-03  1.06E-03  9.57E-03
0.7577972  0.37771  5.439E+06  5.045E+00  3.686E+15  1.00001  0.71108  0.26862  4.47E-04  3.41E-03  1.06E-03  9.57E-03
0.7678177  0.38438  5.341E+06  4.684E+00  3.361E+15  1.00003  0.71133  0.26842  3.92E-04  3.40E-03  1.06E-03  9.56E-03
0.7774883  0.39108  5.246E+06  4.348E+00  3.065E+15  1.00005  0.71158  0.26823  3.45E-04  3.40E-03  1.05E-03  9.56E-03
0.7868182  0.39780  5.152E+06  4.036E+00  2.795E+15  1.00006  0.71181  0.26805  3.06E-04  3.40E-03  1.05E-03  9.55E-03
0.7958167  0.40456  5.061E+06  3.747E+00  2.548E+15  1.00006  0.71204  0.26786  2.73E-04  3.40E-03  1.05E-03  9.55E-03
0.8044932  0.41134  4.971E+06  3.478E+00  2.324E+15  1.00007  0.71227  0.26767  2.46E-04  3.40E-03  1.05E-03  9.54E-03
0.8128569  0.41816  4.884E+06  3.228E+00  2.119E+15  1.00007  0.71248  0.26749  2.22E-04  3.40E-03  1.05E-03  9.54E-03
0.8209168  0.42501  4.798E+06  2.995E+00  1.932E+15  1.00007  0.71270  0.26731  2.03E-04  3.39E-03  1.05E-03  9.53E-03
0.8286819  0.43190  4.713E+06  2.780E+00  1.762E+15  1.00007  0.71290  0.26713  1.86E-04  3.39E-03  1.05E-03  9.53E-03
0.8361610  0.43882  4.631E+06  2.580E+00  1.607E+15  1.00007  0.71311  0.26695  1.72E-04  3.39E-03  1.05E-03  9.52E-03
0.8433629  0.44578  4.550E+06  2.394E+00  1.465E+15  1.00007  0.71330  0.26677  1.60E-04  3.39E-03  1.05E-03  9.52E-03
0.8502959  0.45278  4.470E+06  2.222E+00  1.336E+15  1.00007  0.71350  0.26659  1.51E-04  3.39E-03  1.05E-03  9.52E-03
0.8569686  0.45981  4.392E+06  2.062E+00  1.218E+15  1.00007  0.71369  0.26642  1.42E-04  3.39E-03  1.05E-03  9.51E-03
0.8633891  0.46689  4.315E+06  1.913E+00  1.111E+15  1.00007  0.71388  0.26624  1.35E-04  3.39E-03  1.05E-03  9.51E-03
0.8695654  0.47400  4.240E+06  1.775E+00  1.013E+15  1.00007  0.71407  0.26607  1.30E-04  3.38E-03  1.05E-03  9.50E-03
0.8755053  0.48115  4.166E+06  1.647E+00  9.237E+14  1.00006  0.71425  0.26589  1.25E-04  3.38E-03  1.05E-03  9.50E-03
0.8812165  0.48835  4.093E+06  1.529E+00  8.423E+14  1.00006  0.71444  0.26572  1.21E-04  3.38E-03  1.05E-03  9.50E-03
0.8867066  0.49559  4.022E+06  1.418E+00  7.681E+14  1.00006  0.71462  0.26555  1.17E-04  3.38E-03  1.05E-03  9.49E-03
0.8919826  0.50286  3.951E+06  1.316E+00  7.004E+14  1.00006  0.71481  0.26537  1.14E-04  3.38E-03  1.05E-03  9.49E-03
0.8970519  0.51018  3.882E+06  1.222E+00  6.387E+14  1.00005  0.71499  0.26520  1.12E-04  3.38E-03  1.05E-03  9.49E-03
0.9019211  0.51755  3.813E+06  1.134E+00  5.824E+14  1.00005  0.71518  0.26502  1.10E-04  3.38E-03  1.05E-03  9.48E-03
0.9065972  0.52495  3.746E+06  1.052E+00  5.311E+14  1.00005  0.71536  0.26485  1.08E-04  3.38E-03  1.05E-03  9.48E-03
0.9110865  0.53239  3.680E+06  9.767E-01  4.843E+14  1.00005  0.71554  0.26467  1.07E-04  3.37E-03  1.05E-03  9.48E-03
0.9153955  0.53988  3.614E+06  9.066E-01  4.416E+14  1.00004  0.71572  0.26450  1.06E-04  3.37E-03  1.05E-03  9.48E-03
0.9195303  0.54740  3.550E+06  8.416E-01  4.027E+14  1.00004  0.71589  0.26433  1.05E-04  3.37E-03  1.05E-03  9.47E-03
0.9234970  0.55496  3.486E+06  7.814E-01  3.672E+14  1.00004  0.71607  0.26417  1.04E-04  3.37E-03  1.05E-03  9.47E-03
0.9273012  0.56257  3.423E+06  7.256E-01  3.349E+14  1.00004  0.71623  0.26400  1.03E-04  3.37E-03  1.05E-03  9.47E-03
0.9309487  0.57020  3.360E+06  6.738E-01  3.054E+14  1.00004  0.71639  0.26385  1.03E-04  3.37E-03  1.05E-03  9.47E-03
0.9344449  0.57788  3.298E+06  6.259E-01  2.785E+14  1.00003  0.71653  0.26370  1.02E-04  3.37E-03  1.05E-03  9.47E-03
0.9377951  0.58559  3.237E+06  5.815E-01  2.539E+14  1.00003  0.71667  0.26357  1.02E-04  3.37E-03  1.05E-03  9.47E-03
0.9410043  0.59333  3.176E+06  5.403E-01  2.316E+14  1.00003  0.71678  0.26345  1.01E-04  3.37E-03  1.05E-03  9.47E-03
0.9440776  0.60110  3.116E+06  5.022E-01  2.111E+14  1.00003  0.71687  0.26335  1.00E-04  3.37E-03  1.05E-03  9.47E-03
0.9470196  0.60890  3.055E+06  4.670E-01  1.925E+14  1.00003  0.71695  0.26326  1.00E-04  3.38E-03  1.05E-03  9.48E-03
0.9498351  0.61672  2.996E+06  4.343E-01  1.756E+14  1.00003  0.71703  0.26316  1.00E-04  3.38E-03  1.05E-03  9.49E-03
0.9525284  0.62456  2.936E+06  4.041E-01  1.601E+14  1.00002  0.71713  0.26304  1.00E-04  3.38E-03  1.05E-03  9.50E-03
0.9551038  0.63241  2.876E+06  3.762E-01  1.460E+14  1.00002  0.71729  0.26284  1.00E-04  3.39E-03  1.05E-03  9.52E-03
0.9575656  0.64028  2.815E+06  3.503E-01  1.331E+14  1.00002  0.71763  0.26227  1.00E-04  3.43E-03  1.06E-03  9.63E-03
0.9599176  0.64815  2.754E+06  3.264E-01  1.214E+14  1.00002  0.71824  0.26157  1.00E-04  3.45E-03  1.07E-03  9.67E-03
0.9621638  0.65603  2.691E+06  3.044E-01  1.107E+14  1.00002  0.71918  0.26064  1.00E-04  3.44E-03  1.07E-03  9.67E-03
0.9643079  0.66389  2.628E+06  2.839E-01  1.010E+14  1.00002  0.72049  0.25938  1.00E-04  3.44E-03  1.07E-03  9.65E-03
0.9663534  0.67175  2.564E+06  2.651E-01  9.207E+13  1.00002  0.72220  0.25782  1.00E-04  3.41E-03  1.06E-03  9.57E-03
0.9683039  0.67958  2.498E+06  2.477E-01  8.396E+13  1.00002  0.72431  0.25595  1.00E-04  3.37E-03  1.04E-03  9.46E-03
0.9701625  0.68738  2.432E+06  2.317E-01  7.656E+13  1.00002  0.72679  0.25375  1.00E-04  3.32E-03  1.03E-03  9.32E-03
0.9719301  0.69513  2.363E+06  2.170E-01  6.983E+13  1.00002  0.72964  0.25122  1.00E-04  3.27E-03  1.01E-03  9.17E-03
0.9722835  0.69672  2.349E+06  2.141E-01  6.851E+13  1.00001  0.73026  0.25065  1.00E-04  3.26E-03  1.01E-03  9.14E-03
0.9726779  0.69851  2.332E+06  2.109E-01  6.706E+13  1.00001  0.73099  0.25000  1.00E-04  3.24E-03  1.01E-03  9.11E-03
0.9730678  0.70030  2.316E+06  2.078E-01  6.565E+13  1.00001  0.73174  0.24933  1.00E-04  3.23E-03  1.00E-03  9.07E-03
0.9734532  0.70208  2.299E+06  2.048E-01  6.426E+13  1.00001  0.73251  0.24864  1.00E-04  3.22E-03  9.97E-04  9.03E-03
0.9738342  0.70387  2.282E+06  2.018E-01  6.290E+13  1.00001  0.73331  0.24792  1.00E-04  3.20E-03  9.93E-04  8.99E-03
0.9742107  0.70564  2.265E+06  1.989E-01  6.157E+13  1.00001  0.73413  0.24718  1.00E-04  3.19E-03  9.89E-04  8.95E-03
0.9745829  0.70742  2.248E+06  1.961E-01  6.026E+13  1.00001  0.73499  0.24640  1.00E-04  3.17E-03  9.84E-04  8.91E-03
0.9749507  0.70918  2.230E+06  1.933E-01  5.899E+13  1.00001  0.73589  0.24559  1.00E-04  3.16E-03  9.80E-04  8.87E-03
0.9753142  0.71095  2.213E+06  1.906E-01  5.774E+13  1.00001  0.73686  0.24472  1.00E-04  3.14E-03  9.75E-04  8.83E-03
0.9756734  0.71271  2.195E+06  1.880E-01  5.652E+13  1.00001  0.73789  0.24378  1.00E-04  3.13E-03  9.69E-04  8.78E-03
0.9760283  0.71446  2.176E+06  1.854E-01  5.532E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9764061  0.71634  2.157E+06  1.829E-01  5.406E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
