#Frequency Dependent Energy Opacities 
#T (keV), Density (gm/cc) =   1.0000E+00  1.2500E+02 
#Photon energy(keV), Total, Absorp, Scatt (cm**2/gm) 
  1.2500E-03  2.4423E+08  2.4423E+08  1.6445E-01 
  2.5000E-03  5.5633E+07  5.5633E+07  1.6441E-01 
  3.7500E-03  2.3337E+07  2.3337E+07  1.6437E-01 
  5.0000E-03  1.2554E+07  1.2554E+07  1.6435E-01 
  6.2500E-03  7.7594E+06  7.7594E+06  1.6433E-01 
  7.5000E-03  5.2363E+06  5.2363E+06  1.6432E-01 
  8.7500E-03  3.7547E+06  3.7547E+06  1.6430E-01 
  1.0000E-02  2.8148E+06  2.8148E+06  1.6429E-01 
  1.1250E-02  2.1789E+06  2.1789E+06  1.6428E-01 
  1.2500E-02  1.7327E+06  1.7327E+06  1.6428E-01 
  1.3750E-02  1.4083E+06  1.4083E+06  1.6427E-01 
  1.5000E-02  1.1653E+06  1.1653E+06  1.6426E-01 
  1.6250E-02  9.7876E+05  9.7876E+05  1.6425E-01 
  1.7500E-02  8.3234E+05  8.3234E+05  1.6425E-01 
  1.8750E-02  7.1576E+05  7.1576E+05  1.6424E-01 
  2.0000E-02  6.2151E+05  6.2151E+05  1.6424E-01 
  2.1250E-02  5.4428E+05  5.4428E+05  1.6423E-01 
  2.2500E-02  4.8027E+05  4.8027E+05  1.6423E-01 
  2.3750E-02  4.2665E+05  4.2665E+05  1.6422E-01 
  2.5000E-02  3.8132E+05  3.8132E+05  1.6422E-01 
  2.6250E-02  3.4252E+05  3.4252E+05  1.6421E-01 
  2.7500E-02  3.0919E+05  3.0919E+05  1.6421E-01 
  2.8750E-02  2.8037E+05  2.8037E+05  1.6421E-01 
  3.0000E-02  2.5528E+05  2.5528E+05  1.6420E-01 
  3.1250E-02  2.3333E+05  2.3333E+05  1.6420E-01 
  3.2500E-02  2.1401E+05  2.1401E+05  1.6420E-01 
  3.3750E-02  1.9694E+05  1.9693E+05  1.6419E-01 
  3.5000E-02  1.8176E+05  1.8176E+05  1.6419E-01 
  3.6250E-02  1.6823E+05  1.6823E+05  1.6419E-01 
  3.7500E-02  1.5611E+05  1.5611E+05  1.6419E-01 
  3.8750E-02  1.4521E+05  1.4521E+05  1.6419E-01 
  4.0000E-02  1.3538E+05  1.3538E+05  1.6418E-01 
  4.1250E-02  1.2647E+05  1.2647E+05  1.6418E-01 
  4.2500E-02  1.1838E+05  1.1838E+05  1.6418E-01 
  4.3750E-02  1.1102E+05  1.1102E+05  1.6417E-01 
  4.5000E-02  1.0431E+05  1.0431E+05  1.6417E-01 
  4.6250E-02  9.8167E+04  9.8167E+04  1.6417E-01 
  4.7500E-02  9.2534E+04  9.2534E+04  1.6417E-01 
  4.8750E-02  8.7357E+04  8.7357E+04  1.6417E-01 
  5.0000E-02  8.2589E+04  8.2588E+04  1.6416E-01 
  5.1250E-02  7.8181E+04  7.8181E+04  1.6416E-01 
  5.2500E-02  7.4104E+04  7.4104E+04  1.6416E-01 
  5.3750E-02  7.0328E+04  7.0328E+04  1.6416E-01 
  5.5000E-02  6.6823E+04  6.6823E+04  1.6416E-01 
  5.6250E-02  6.3565E+04  6.3565E+04  1.6416E-01 
  5.7500E-02  6.0532E+04  6.0531E+04  1.6415E-01 
  5.8750E-02  5.7702E+04  5.7702E+04  1.6415E-01 
  6.0000E-02  5.5062E+04  5.5062E+04  1.6415E-01 
  6.1250E-02  5.2591E+04  5.2591E+04  1.6415E-01 
  6.2500E-02  5.0277E+04  5.0277E+04  1.6415E-01 
  6.3750E-02  4.8107E+04  4.8107E+04  1.6414E-01 
  6.5000E-02  4.6068E+04  4.6067E+04  1.6414E-01 
  6.6250E-02  4.4151E+04  4.4150E+04  1.6414E-01 
  6.7500E-02  4.2347E+04  4.2347E+04  1.6414E-01 
  6.8750E-02  4.0648E+04  4.0647E+04  1.6414E-01 
  7.0000E-02  3.9045E+04  3.9045E+04  1.6414E-01 
  7.1250E-02  3.7531E+04  3.7531E+04  1.6414E-01 
  7.2500E-02  3.6101E+04  3.6101E+04  1.6413E-01 
  7.3750E-02  3.4748E+04  3.4748E+04  1.6413E-01 
  7.5000E-02  3.3467E+04  3.3467E+04  1.6413E-01 
  7.6250E-02  3.2253E+04  3.2252E+04  1.6413E-01 
  7.7500E-02  3.1101E+04  3.1100E+04  1.6413E-01 
  7.8750E-02  3.0007E+04  3.0007E+04  1.6413E-01 
  8.0000E-02  2.8968E+04  2.8968E+04  1.6413E-01 
  8.1250E-02  2.7981E+04  2.7980E+04  1.6412E-01 
  8.2500E-02  2.7041E+04  2.7041E+04  1.6412E-01 
  8.3750E-02  2.6146E+04  2.6146E+04  1.6412E-01 
  8.5000E-02  2.5293E+04  2.5293E+04  1.6412E-01 
  8.6250E-02  2.4479E+04  2.4479E+04  1.6412E-01 
  8.7500E-02  2.3703E+04  2.3703E+04  1.6412E-01 
  8.8750E-02  2.2962E+04  2.2962E+04  1.6412E-01 
  9.0000E-02  2.2253E+04  2.2253E+04  1.6412E-01 
  9.1250E-02  2.1576E+04  2.1576E+04  1.6412E-01 
  9.2500E-02  2.0928E+04  2.0928E+04  1.6412E-01 
  9.3750E-02  2.0307E+04  2.0307E+04  1.6412E-01 
  9.5000E-02  1.9713E+04  1.9713E+04  1.6411E-01 
  9.6250E-02  1.9143E+04  1.9143E+04  1.6411E-01 
  9.7500E-02  1.8597E+04  1.8597E+04  1.6411E-01 
  9.8750E-02  1.8073E+04  1.8073E+04  1.6411E-01 
  1.0000E-01  1.7570E+04  1.7570E+04  1.6411E-01 
  1.0125E-01  1.7087E+04  1.7087E+04  1.6411E-01 
  1.0250E-01  1.6623E+04  1.6622E+04  1.6411E-01 
  1.0375E-01  1.6176E+04  1.6176E+04  1.6411E-01 
  1.0500E-01  1.5747E+04  1.5747E+04  1.6411E-01 
  1.0625E-01  1.5334E+04  1.5334E+04  1.6410E-01 
  1.0750E-01  1.4937E+04  1.4936E+04  1.6410E-01 
  1.0875E-01  1.4554E+04  1.4553E+04  1.6410E-01 
  1.1000E-01  1.4184E+04  1.4184E+04  1.6410E-01 
  1.1125E-01  1.3829E+04  1.3828E+04  1.6410E-01 
  1.1250E-01  1.3485E+04  1.3485E+04  1.6410E-01 
  1.1375E-01  1.3155E+04  1.3154E+04  1.6411E-01 
  1.1500E-01  1.2835E+04  1.2835E+04  1.6410E-01 
  1.1625E-01  1.2527E+04  1.2526E+04  1.6410E-01 
  1.1750E-01  1.2229E+04  1.2228E+04  1.6410E-01 
  1.1875E-01  1.1941E+04  1.1941E+04  1.6410E-01 
  1.2000E-01  1.1662E+04  1.1662E+04  1.6410E-01 
  1.2125E-01  1.1394E+04  1.1393E+04  1.6409E-01 
  1.2250E-01  1.1133E+04  1.1133E+04  1.6409E-01 
  1.2375E-01  1.0881E+04  1.0881E+04  1.6409E-01 
  1.2500E-01  1.0638E+04  1.0638E+04  1.6409E-01 
  1.2625E-01  1.0403E+04  1.0403E+04  1.6409E-01 
  1.2750E-01  1.0178E+04  1.0178E+04  1.6409E-01 
  1.2875E-01  9.9604E+03  9.9603E+03  1.6409E-01 
  1.3000E-01  9.7493E+03  9.7491E+03  1.6409E-01 
  1.3125E-01  9.5445E+03  9.5443E+03  1.6409E-01 
  1.3250E-01  9.3459E+03  9.3457E+03  1.6409E-01 
  1.3375E-01  9.1532E+03  9.1531E+03  1.6409E-01 
  1.3500E-01  8.9662E+03  8.9661E+03  1.6409E-01 
  1.3625E-01  8.7847E+03  8.7845E+03  1.6409E-01 
  1.3750E-01  8.6084E+03  8.6083E+03  1.6408E-01 
  1.3875E-01  8.4372E+03  8.4370E+03  1.6408E-01 
  1.4000E-01  8.2710E+03  8.2708E+03  1.6408E-01 
  1.4125E-01  8.1094E+03  8.1092E+03  1.6408E-01 
  1.4250E-01  7.9523E+03  7.9521E+03  1.6408E-01 
  1.4375E-01  7.7995E+03  7.7993E+03  1.6408E-01 
  1.4500E-01  7.6509E+03  7.6508E+03  1.6408E-01 
  1.4625E-01  7.5065E+03  7.5063E+03  1.6408E-01 
  1.4750E-01  7.3659E+03  7.3658E+03  1.6408E-01 
  1.4875E-01  7.2291E+03  7.2289E+03  1.6408E-01 
  1.5000E-01  7.0960E+03  7.0958E+03  1.6408E-01 
  1.5125E-01  6.9663E+03  6.9661E+03  1.6408E-01 
  1.5250E-01  6.8401E+03  6.8399E+03  1.6408E-01 
  1.5375E-01  6.7171E+03  6.7169E+03  1.6408E-01 
  1.5500E-01  6.5973E+03  6.5971E+03  1.6407E-01 
  1.5625E-01  6.4805E+03  6.4804E+03  1.6408E-01 
  1.5750E-01  6.3668E+03  6.3666E+03  1.6407E-01 
  1.5875E-01  6.2559E+03  6.2557E+03  1.6407E-01 
  1.6000E-01  6.1479E+03  6.1478E+03  1.6407E-01 
  1.6125E-01  6.0426E+03  6.0425E+03  1.6407E-01 
  1.6250E-01  5.9400E+03  5.9398E+03  1.6407E-01 
  1.6375E-01  5.8397E+03  5.8396E+03  1.6407E-01 
  1.6500E-01  5.7419E+03  5.7418E+03  1.6407E-01 
  1.6625E-01  5.6465E+03  5.6464E+03  1.6407E-01 
  1.6750E-01  5.5534E+03  5.5532E+03  1.6407E-01 
  1.6875E-01  5.4625E+03  5.4623E+03  1.6407E-01 
  1.7000E-01  5.3737E+03  5.3735E+03  1.6407E-01 
  1.7125E-01  5.2869E+03  5.2868E+03  1.6407E-01 
  1.7250E-01  5.2022E+03  5.2020E+03  1.6407E-01 
  1.7375E-01  5.1194E+03  5.1193E+03  1.6407E-01 
  1.7500E-01  5.0386E+03  5.0384E+03  1.6406E-01 
  1.7625E-01  4.9596E+03  4.9594E+03  1.6407E-01 
  1.7750E-01  4.8823E+03  4.8821E+03  1.6406E-01 
  1.7875E-01  4.8067E+03  4.8066E+03  1.6408E-01 
  1.8000E-01  4.7328E+03  4.7327E+03  1.6408E-01 
  1.8125E-01  4.6606E+03  4.6604E+03  1.6408E-01 
  1.8250E-01  4.5898E+03  4.5897E+03  1.6408E-01 
  1.8375E-01  4.5207E+03  4.5205E+03  1.6407E-01 
  1.8500E-01  4.4531E+03  4.4529E+03  1.6407E-01 
  1.8625E-01  4.3869E+03  4.3867E+03  1.6407E-01 
  1.8750E-01  4.3221E+03  4.3219E+03  1.6407E-01 
  1.8875E-01  4.2586E+03  4.2584E+03  1.6407E-01 
  1.9000E-01  4.1965E+03  4.1964E+03  1.6407E-01 
  1.9125E-01  4.1358E+03  4.1356E+03  1.6407E-01 
  1.9250E-01  4.0762E+03  4.0761E+03  1.6407E-01 
  1.9375E-01  4.0180E+03  4.0178E+03  1.6407E-01 
  1.9500E-01  3.9609E+03  3.9607E+03  1.6407E-01 
  1.9625E-01  3.9050E+03  3.9048E+03  1.6407E-01 
  1.9750E-01  3.8501E+03  3.8500E+03  1.6407E-01 
  1.9875E-01  3.7965E+03  3.7963E+03  1.6407E-01 
  2.0000E-01  3.7444E+03  3.7442E+03  1.6407E-01 
  2.0125E-01  3.6941E+03  3.6940E+03  1.6407E-01 
  2.0250E-01  3.6449E+03  3.6447E+03  1.6407E-01 
  2.0375E-01  3.5966E+03  3.5964E+03  1.6407E-01 
  2.0500E-01  3.5492E+03  3.5490E+03  1.6407E-01 
  2.0625E-01  3.5028E+03  3.5026E+03  1.6407E-01 
  2.0750E-01  3.4572E+03  3.4570E+03  1.6406E-01 
  2.0875E-01  3.4125E+03  3.4123E+03  1.6406E-01 
  2.1000E-01  3.3686E+03  3.3684E+03  1.6406E-01 
  2.1125E-01  3.3255E+03  3.3254E+03  1.6406E-01 
  2.1250E-01  3.2833E+03  3.2832E+03  1.6406E-01 
  2.1375E-01  3.2418E+03  3.2417E+03  1.6406E-01 
  2.1500E-01  3.2011E+03  3.2010E+03  1.6406E-01 
  2.1625E-01  3.1612E+03  3.1610E+03  1.6406E-01 
  2.1750E-01  3.1219E+03  3.1218E+03  1.6406E-01 
  2.1875E-01  3.0834E+03  3.0833E+03  1.6406E-01 
  2.2000E-01  3.0456E+03  3.0454E+03  1.6406E-01 
