Frequency Dependent Energy Opacities 
T (keV), Density (gm/cc) =   9.0000E-01  4.1156E+01 
Photon energy(keV), Total, Absorp, Scatt (cm**2/gm) 
  1.1250E-03  1.0374E+01  1.0219E+01  1.5498E-01 
  2.2500E-03  4.4983E+01  4.4828E+01  1.5498E-01 
  3.3750E-03  1.0696E+02  1.0680E+02  1.5498E-01 
  4.5000E-03  1.9852E+02  1.9837E+02  1.5498E-01 
  5.6250E-03  3.2074E+02  3.2058E+02  1.5498E-01 
  6.7500E-03  4.7456E+02  4.7440E+02  1.5498E-01 
  7.8750E-03  6.6070E+02  6.6055E+02  1.5498E-01 
  9.0000E-03  8.7965E+02  8.7950E+02  1.5498E-01 
  1.0125E-02  1.1339E+03  1.1337E+03  1.5498E-01 
  1.1250E-02  1.4219E+03  1.4218E+03  1.5497E-01 
  1.2375E-02  1.7435E+03  1.7433E+03  1.5497E-01 
  1.3500E-02  2.0978E+03  2.0977E+03  1.5497E-01 
  1.4625E-02  2.4844E+03  2.4843E+03  1.5497E-01 
  1.5750E-02  2.9025E+03  2.9023E+03  1.5496E-01 
  1.6875E-02  3.3486E+03  3.3484E+03  1.5496E-01 
  1.8000E-02  3.8199E+03  3.8197E+03  1.5496E-01 
  1.9125E-02  4.3129E+03  4.3128E+03  1.5496E-01 
  2.0250E-02  4.8238E+03  4.8236E+03  1.5496E-01 
  2.1375E-02  5.3480E+03  5.3479E+03  1.5496E-01 
  2.2500E-02  5.8810E+03  5.8808E+03  1.5495E-01 
  2.3625E-02  6.4202E+03  6.4200E+03  1.5495E-01 
  2.4750E-02  6.9588E+03  6.9587E+03  1.5495E-01 
  2.5875E-02  7.4919E+03  7.4917E+03  1.5495E-01 
  2.7000E-02  8.0151E+03  8.0149E+03  1.5495E-01 
  2.8125E-02  8.5244E+03  8.5243E+03  1.5495E-01 
  2.9250E-02  9.0166E+03  9.0165E+03  1.5495E-01 
  3.0375E-02  9.4888E+03  9.4886E+03  1.5495E-01 
  3.1500E-02  9.9385E+03  9.9383E+03  1.5495E-01 
  3.2625E-02  1.0364E+04  1.0364E+04  1.5495E-01 
  3.3750E-02  1.0764E+04  1.0763E+04  1.5494E-01 
  3.4875E-02  1.1136E+04  1.1136E+04  1.5494E-01 
  3.6000E-02  1.1481E+04  1.1481E+04  1.5494E-01 
  3.7125E-02  1.1798E+04  1.1798E+04  1.5494E-01 
  3.8250E-02  1.2086E+04  1.2086E+04  1.5494E-01 
  3.9375E-02  1.2345E+04  1.2345E+04  1.5494E-01 
  4.0500E-02  1.2575E+04  1.2575E+04  1.5494E-01 
  4.1625E-02  1.2775E+04  1.2775E+04  1.5494E-01 
  4.2750E-02  1.2948E+04  1.2948E+04  1.5494E-01 
  4.3875E-02  1.3092E+04  1.3092E+04  1.5494E-01 
  4.5000E-02  1.3209E+04  1.3209E+04  1.5494E-01 
  4.6125E-02  1.3317E+04  1.3317E+04  1.5494E-01 
  4.7250E-02  1.3402E+04  1.3401E+04  1.5493E-01 
  4.8375E-02  1.3461E+04  1.3461E+04  1.5493E-01 
  4.9500E-02  1.3498E+04  1.3497E+04  1.5493E-01 
  5.0625E-02  1.3511E+04  1.3511E+04  1.5493E-01 
  5.1750E-02  1.3504E+04  1.3504E+04  1.5493E-01 
  5.2875E-02  1.3477E+04  1.3477E+04  1.5493E-01 
  5.4000E-02  1.3432E+04  1.3432E+04  1.5493E-01 
  5.5125E-02  1.3369E+04  1.3369E+04  1.5492E-01 
  5.6250E-02  1.3291E+04  1.3291E+04  1.5492E-01 
  5.7375E-02  1.3198E+04  1.3198E+04  1.5492E-01 
  5.8500E-02  1.3093E+04  1.3093E+04  1.5492E-01 
  5.9625E-02  1.2976E+04  1.2976E+04  1.5492E-01 
  6.0750E-02  1.2847E+04  1.2847E+04  1.5492E-01 
  6.1875E-02  1.2709E+04  1.2709E+04  1.5492E-01 
  6.3000E-02  1.2563E+04  1.2562E+04  1.5492E-01 
  6.4125E-02  1.2408E+04  1.2408E+04  1.5491E-01 
  6.5250E-02  1.2247E+04  1.2247E+04  1.5491E-01 
  6.6375E-02  1.2080E+04  1.2080E+04  1.5491E-01 
  6.7500E-02  1.1908E+04  1.1908E+04  1.5491E-01 
  6.8625E-02  1.1732E+04  1.1731E+04  1.5491E-01 
  6.9750E-02  1.1552E+04  1.1552E+04  1.5491E-01 
  7.0875E-02  1.1369E+04  1.1369E+04  1.5491E-01 
  7.2000E-02  1.1189E+04  1.1189E+04  1.5491E-01 
  7.3125E-02  1.1011E+04  1.1011E+04  1.5491E-01 
  7.4250E-02  1.0832E+04  1.0832E+04  1.5490E-01 
  7.5375E-02  1.0653E+04  1.0653E+04  1.5490E-01 
  7.6500E-02  1.0473E+04  1.0472E+04  1.5490E-01 
  7.7625E-02  1.0292E+04  1.0292E+04  1.5490E-01 
  7.8750E-02  1.0113E+04  1.0112E+04  1.5493E-01 
  7.9875E-02  9.9335E+03  9.9334E+03  1.5493E-01 
  8.1000E-02  9.7555E+03  9.7554E+03  1.5493E-01 
  8.2125E-02  9.5788E+03  9.5787E+03  1.5493E-01 
  8.3250E-02  9.4037E+03  9.4035E+03  1.5493E-01 
  8.4375E-02  9.2304E+03  9.2302E+03  1.5493E-01 
  8.5500E-02  9.0590E+03  9.0588E+03  1.5493E-01 
  8.6625E-02  8.8898E+03  8.8897E+03  1.5493E-01 
  8.7750E-02  8.7230E+03  8.7228E+03  1.5493E-01 
  8.8875E-02  8.5585E+03  8.5584E+03  1.5493E-01 
  9.0000E-02  8.3967E+03  8.3965E+03  1.5493E-01 
  9.1125E-02  8.2341E+03  8.2339E+03  1.5493E-01 
  9.2250E-02  8.0744E+03  8.0742E+03  1.5493E-01 
  9.3375E-02  7.9177E+03  7.9175E+03  1.5493E-01 
  9.4500E-02  7.7639E+03  7.7637E+03  1.5493E-01 
  9.5625E-02  7.6131E+03  7.6129E+03  1.5493E-01 
  9.6750E-02  7.4653E+03  7.4651E+03  1.5495E-01 
  9.7875E-02  7.3205E+03  7.3204E+03  1.5495E-01 
  9.9000E-02  7.1788E+03  7.1786E+03  1.5495E-01 
  1.0013E-01  7.0400E+03  7.0399E+03  1.5495E-01 
  1.0125E-01  6.9043E+03  6.9041E+03  1.5495E-01 
  1.0238E-01  6.7715E+03  6.7714E+03  1.5495E-01 
  1.0350E-01  6.6417E+03  6.6415E+03  1.5496E-01 
  1.0463E-01  6.5148E+03  6.5146E+03  1.5496E-01 
  1.0575E-01  6.3907E+03  6.3906E+03  1.5496E-01 
  1.0687E-01  6.2695E+03  6.2693E+03  1.5496E-01 
  1.0800E-01  6.1510E+03  6.1509E+03  1.5496E-01 
  1.0912E-01  6.0353E+03  6.0352E+03  1.5496E-01 
  1.1025E-01  5.9223E+03  5.9222E+03  1.5496E-01 
  1.1138E-01  5.8119E+03  5.8118E+03  1.5496E-01 
  1.1250E-01  5.7041E+03  5.7040E+03  1.5496E-01 
  1.1363E-01  5.6003E+03  5.6001E+03  1.5496E-01 
  1.1475E-01  5.5023E+03  5.5021E+03  1.5496E-01 
  1.1588E-01  5.4065E+03  5.4063E+03  1.5496E-01 
  1.1700E-01  5.3128E+03  5.3127E+03  1.5496E-01 
  1.1813E-01  5.2213E+03  5.2212E+03  1.5496E-01 
  1.1925E-01  5.1318E+03  5.1317E+03  1.5497E-01 
  1.2038E-01  5.0444E+03  5.0442E+03  1.5497E-01 
  1.2150E-01  4.9591E+03  4.9590E+03  1.5497E-01 
  1.2263E-01  4.8756E+03  4.8754E+03  1.5497E-01 
  1.2375E-01  4.7939E+03  4.7937E+03  1.5497E-01 
  1.2488E-01  4.7140E+03  4.7139E+03  1.5497E-01 
  1.2600E-01  4.6360E+03  4.6358E+03  1.5497E-01 
  1.2712E-01  4.5596E+03  4.5595E+03  1.5504E-01 
  1.2825E-01  4.4850E+03  4.4849E+03  1.5504E-01 
  1.2937E-01  4.4121E+03  4.4119E+03  1.5504E-01 
  1.3050E-01  4.3408E+03  4.3406E+03  1.5504E-01 
  1.3162E-01  4.2710E+03  4.2709E+03  1.5505E-01 
  1.3275E-01  4.2028E+03  4.2027E+03  1.5505E-01 
  1.3387E-01  4.1361E+03  4.1359E+03  1.5505E-01 
  1.3500E-01  4.0708E+03  4.0707E+03  1.5505E-01 
  1.3612E-01  4.0070E+03  4.0069E+03  1.5506E-01 
  1.3725E-01  3.9446E+03  3.9444E+03  1.5506E-01 
  1.3837E-01  3.8835E+03  3.8833E+03  1.5506E-01 
  1.3950E-01  3.8237E+03  3.8236E+03  1.5506E-01 
  1.4062E-01  3.7652E+03  3.7651E+03  1.5506E-01 
  1.4175E-01  3.7080E+03  3.7078E+03  1.5507E-01 
  1.4288E-01  3.6522E+03  3.6521E+03  1.5507E-01 
  1.4400E-01  3.5986E+03  3.5984E+03  1.5507E-01 
  1.4513E-01  3.5461E+03  3.5459E+03  1.5507E-01 
  1.4625E-01  3.4946E+03  3.4945E+03  1.5508E-01 
  1.4738E-01  3.4443E+03  3.4441E+03  1.5508E-01 
  1.4850E-01  3.3949E+03  3.3948E+03  1.5508E-01 
  1.4963E-01  3.3466E+03  3.3465E+03  1.5508E-01 
  1.5075E-01  3.2993E+03  3.2991E+03  1.5509E-01 
  1.5188E-01  3.2529E+03  3.2527E+03  1.5509E-01 
  1.5300E-01  3.2074E+03  3.2073E+03  1.5509E-01 
  1.5413E-01  3.1629E+03  3.1627E+03  1.5509E-01 
  1.5525E-01  3.1192E+03  3.1190E+03  1.5510E-01 
  1.5637E-01  3.0764E+03  3.0762E+03  1.5514E-01 
  1.5750E-01  3.0345E+03  3.0343E+03  1.5514E-01 
  1.5862E-01  2.9934E+03  2.9932E+03  1.5514E-01 
  1.5975E-01  2.9530E+03  2.9529E+03  1.5515E-01 
  1.6087E-01  2.9135E+03  2.9133E+03  1.5515E-01 
  1.6200E-01  2.8747E+03  2.8745E+03  1.5515E-01 
  1.6312E-01  2.8366E+03  2.8365E+03  1.5516E-01 
  1.6425E-01  2.7993E+03  2.7991E+03  1.5516E-01 
  1.6537E-01  2.7627E+03  2.7625E+03  1.5516E-01 
  1.6650E-01  2.7267E+03  2.7266E+03  1.5517E-01 
  1.6762E-01  2.6915E+03  2.6913E+03  1.5517E-01 
  1.6875E-01  2.6569E+03  2.6567E+03  1.5518E-01 
  1.6987E-01  2.6230E+03  2.6228E+03  1.5518E-01 
  1.7100E-01  2.5896E+03  2.5895E+03  1.5518E-01 
  1.7213E-01  2.5569E+03  2.5568E+03  1.5519E-01 
  1.7325E-01  2.5248E+03  2.5246E+03  1.5519E-01 
  1.7438E-01  2.4933E+03  2.4931E+03  1.5519E-01 
  1.7550E-01  2.4623E+03  2.4621E+03  1.5520E-01 
  1.7663E-01  2.4319E+03  2.4317E+03  1.5520E-01 
  1.7775E-01  2.4020E+03  2.4019E+03  1.5521E-01 
  1.7888E-01  2.3727E+03  2.3725E+03  1.5521E-01 
  1.8000E-01  2.3449E+03  2.3447E+03  1.5521E-01 
  1.8113E-01  2.3192E+03  2.3190E+03  1.5522E-01 
  1.8225E-01  2.2939E+03  2.2937E+03  1.5522E-01 
  1.8337E-01  2.2690E+03  2.2689E+03  1.5523E-01 
  1.8450E-01  2.2445E+03  2.2444E+03  1.5523E-01 
  1.8562E-01  2.2204E+03  2.2203E+03  1.5524E-01 
  1.8675E-01  2.1967E+03  2.1966E+03  1.5524E-01 
  1.8787E-01  2.1734E+03  2.1733E+03  1.5524E-01 
  1.8900E-01  2.1504E+03  2.1503E+03  1.5525E-01 
  1.9012E-01  2.1281E+03  2.1280E+03  1.5525E-01 
  1.9125E-01  2.1059E+03  2.1057E+03  1.5526E-01 
  1.9237E-01  2.0840E+03  2.0838E+03  1.5526E-01 
  1.9350E-01  2.0624E+03  2.0622E+03  1.5526E-01 
  1.9462E-01  2.0411E+03  2.0410E+03  1.5527E-01 
  1.9575E-01  2.0203E+03  2.0201E+03  1.5527E-01 
  1.9687E-01  1.9997E+03  1.9995E+03  1.5528E-01 
  1.9800E-01  1.9794E+03  1.9792E+03  1.5528E-01 
  1.9912E-01  1.9594E+03  1.9592E+03  1.5529E-01 
  2.0025E-01  1.9397E+03  1.9395E+03  1.5529E-01 
  2.0137E-01  1.9203E+03  1.9202E+03  1.5530E-01 
  2.0250E-01  1.9012E+03  1.9011E+03  1.5530E-01 
  2.0363E-01  1.8824E+03  1.8822E+03  1.5531E-01 
  2.0475E-01  1.8638E+03  1.8637E+03  1.5531E-01 
  2.0588E-01  1.8456E+03  1.8454E+03  1.5531E-01 
  2.0700E-01  1.8275E+03  1.8274E+03  1.5532E-01 
  2.0813E-01  1.8098E+03  1.8096E+03  1.5532E-01 
  2.0925E-01  1.7923E+03  1.7921E+03  1.5533E-01 
  2.1038E-01  1.7751E+03  1.7749E+03  1.5533E-01 
  2.1150E-01  1.7581E+03  1.7579E+03  1.5534E-01 
  2.1262E-01  1.7413E+03  1.7412E+03  1.5534E-01 
  2.1375E-01  1.7248E+03  1.7246E+03  1.5535E-01 
  2.1487E-01  1.7085E+03  1.7084E+03  1.5535E-01 
  2.1600E-01  1.6925E+03  1.6923E+03  1.5536E-01 
  2.1712E-01  1.6766E+03  1.6765E+03  1.5536E-01 
  2.1825E-01  1.6610E+03  1.6608E+03  1.5537E-01 
  2.1937E-01  1.6456E+03  1.6454E+03  1.5538E-01 
  2.2050E-01  1.6304E+03  1.6303E+03  1.5538E-01 
  2.2162E-01  1.6154E+03  1.6153E+03  1.5539E-01 
  2.2275E-01  1.6006E+03  1.6005E+03  1.5539E-01 
  2.2387E-01  1.5861E+03  1.5859E+03  1.5540E-01 
  2.2500E-01  1.5717E+03  1.5715E+03  1.5540E-01 
  2.2612E-01  1.5575E+03  1.5573E+03  1.5541E-01 
  2.2725E-01  1.5430E+03  1.5428E+03  1.5541E-01 
  2.2837E-01  1.5287E+03  1.5285E+03  1.5542E-01 
  2.2950E-01  1.5146E+03  1.5144E+03  1.5542E-01 
  2.3062E-01  1.5007E+03  1.5005E+03  1.5543E-01 
  2.3175E-01  1.4869E+03  1.4868E+03  1.5543E-01 
  2.3287E-01  1.4735E+03  1.4734E+03  1.5544E-01 
  2.3400E-01  1.4602E+03  1.4600E+03  1.5544E-01 
  2.3513E-01  1.4470E+03  1.4468E+03  1.5545E-01 
  2.3625E-01  1.4340E+03  1.4339E+03  1.5545E-01 
  2.3738E-01  1.4212E+03  1.4210E+03  1.5546E-01 
  2.3850E-01  1.4085E+03  1.4084E+03  1.5546E-01 
  2.3963E-01  1.3960E+03  1.3959E+03  1.5547E-01 
  2.4075E-01  1.3837E+03  1.3835E+03  1.5547E-01 
  2.4188E-01  1.3715E+03  1.3713E+03  1.5548E-01 
  2.4300E-01  1.3595E+03  1.3593E+03  1.5548E-01 
  2.4413E-01  1.3476E+03  1.3475E+03  1.5549E-01 
  2.4525E-01  1.3359E+03  1.3357E+03  1.5549E-01 
  2.4638E-01  1.3243E+03  1.3242E+03  1.5550E-01 
  2.4750E-01  1.3129E+03  1.3127E+03  1.5550E-01 
  2.4863E-01  1.3016E+03  1.3014E+03  1.5551E-01 
  2.4975E-01  1.2905E+03  1.2903E+03  1.5551E-01 
  2.5088E-01  1.2795E+03  1.2793E+03  1.5552E-01 
  2.5200E-01  1.2686E+03  1.2685E+03  1.5552E-01 
  2.5312E-01  1.2579E+03  1.2577E+03  1.5553E-01 
  2.5425E-01  1.2473E+03  1.2471E+03  1.5554E-01 
  2.5538E-01  1.2369E+03  1.2367E+03  1.5554E-01 
  2.5650E-01  1.2266E+03  1.2264E+03  1.5555E-01 
  2.5762E-01  1.2164E+03  1.2162E+03  1.5555E-01 
  2.5875E-01  1.2063E+03  1.2061E+03  1.5556E-01 
  2.5988E-01  1.1963E+03  1.1962E+03  1.5556E-01 
  2.6100E-01  1.1865E+03  1.1863E+03  1.5557E-01 
  2.6212E-01  1.1768E+03  1.1766E+03  1.5558E-01 
  2.6325E-01  1.1672E+03  1.1670E+03  1.5558E-01 
  2.6438E-01  1.1577E+03  1.1575E+03  1.5559E-01 
  2.6550E-01  1.1483E+03  1.1481E+03  1.5559E-01 
  2.6663E-01  1.1390E+03  1.1389E+03  1.5560E-01 
  2.6775E-01  1.1299E+03  1.1297E+03  1.5561E-01 
  2.6888E-01  1.1208E+03  1.1207E+03  1.5561E-01 
  2.7000E-01  1.1119E+03  1.1117E+03  1.5562E-01 
  2.7113E-01  1.1030E+03  1.1029E+03  1.5562E-01 
  2.7225E-01  1.0943E+03  1.0941E+03  1.5563E-01 
  2.7338E-01  1.0859E+03  1.0857E+03  1.5564E-01 
  2.7450E-01  1.0773E+03  1.0772E+03  1.5564E-01 
  2.7563E-01  1.0689E+03  1.0688E+03  1.5565E-01 
  2.7675E-01  1.0606E+03  1.0604E+03  1.5566E-01 
  2.7788E-01  1.0525E+03  1.0524E+03  1.5566E-01 
  2.7900E-01  1.0444E+03  1.0442E+03  1.5567E-01 
  2.8013E-01  1.0364E+03  1.0363E+03  1.5568E-01 
  2.8125E-01  1.0285E+03  1.0283E+03  1.5568E-01 
  2.8237E-01  1.0206E+03  1.0204E+03  1.5569E-01 
  2.8350E-01  1.0128E+03  1.0126E+03  1.5569E-01 
  2.8462E-01  1.0051E+03  1.0049E+03  1.5570E-01 
  2.8575E-01  9.9699E+02  9.9683E+02  1.5571E-01 
  2.8687E-01  9.8899E+02  9.8883E+02  1.5571E-01 
  2.8800E-01  9.8108E+02  9.8093E+02  1.5572E-01 
  2.8912E-01  9.7331E+02  9.7315E+02  1.5573E-01 
  2.9025E-01  9.6558E+02  9.6543E+02  1.5573E-01 
  2.9137E-01  9.5794E+02  9.5779E+02  1.5574E-01 
  2.9250E-01  9.5039E+02  9.5024E+02  1.5575E-01 
  2.9362E-01  9.4293E+02  9.4278E+02  1.5575E-01 
  2.9475E-01  9.3555E+02  9.3539E+02  1.5576E-01 
  2.9587E-01  9.2827E+02  9.2812E+02  1.5577E-01 
  2.9700E-01  9.2106E+02  9.2090E+02  1.5578E-01 
  2.9812E-01  9.1392E+02  9.1377E+02  1.5578E-01 
  2.9925E-01  9.0686E+02  9.0671E+02  1.5579E-01 
  3.0038E-01  8.9993E+02  8.9977E+02  1.5580E-01 
  3.0150E-01  8.9305E+02  8.9289E+02  1.5580E-01 
  3.0262E-01  8.8625E+02  8.8610E+02  1.5581E-01 
  3.0375E-01  8.7952E+02  8.7937E+02  1.5582E-01 
  3.0488E-01  8.7285E+02  8.7269E+02  1.5583E-01 
  3.0600E-01  8.6624E+02  8.6608E+02  1.5583E-01 
  3.0712E-01  8.5970E+02  8.5955E+02  1.5584E-01 
  3.0825E-01  8.5324E+02  8.5308E+02  1.5585E-01 
  3.0938E-01  8.4685E+02  8.4669E+02  1.5585E-01 
  3.1050E-01  8.4052E+02  8.4037E+02  1.5586E-01 
