0.1 8.36818e+19
0.1119 9.2197e+19
0.1238 1.004e+20
0.1357 1.08416e+20
0.1476 1.16216e+20
0.1595 1.23702e+20
0.1714 1.30962e+20
0.1833 1.37983e+20
0.1952 1.44722e+20
0.2071 1.5125e+20
0.219 1.57514e+20
0.2309 1.63563e+20
0.2428 1.69388e+20
0.2547 1.75021e+20
0.2666 1.80404e+20
0.2785 1.85592e+20
0.2904 1.9052e+20
0.3023 1.95291e+20
0.3142 1.99854e+20
0.3261 2.04229e+20
0.338 2.08409e+20
0.3499 2.12408e+20
0.3618 2.16355e+20
0.3737 2.20564e+20
0.3856 2.23992e+20
0.3975 2.27358e+20
0.4094 2.30477e+20
0.4213 2.33503e+20
0.4332 2.3638e+20
0.4451 2.39099e+20
0.457 2.41696e+20
0.4689 2.44156e+20
0.4808 2.46536e+20
0.4927 2.4918e+20
0.5046 2.52418e+20
0.5165 2.54437e+20
0.5284 2.56354e+20
0.5403 2.58247e+20
0.5522 2.60293e+20
0.5641 2.61983e+20
0.576 2.63621e+20
0.5879 2.64512e+20
0.5998 2.65583e+20
0.6117 2.66576e+20
0.6236 2.67568e+20
0.6355 2.69193e+20
0.6474 2.71593e+20
0.6593 2.79722e+20
0.6712 2.7978e+20
0.6831 2.79714e+20
0.695 2.80368e+20
0.7069 2.81018e+20
0.7188 2.81626e+20
0.7307 2.82055e+20
0.7426 2.847e+20
0.7545 2.85133e+20
0.7664 2.85571e+20
0.7783 2.85953e+20
0.7902 2.8619e+20
0.8021 2.86454e+20
0.814 2.86747e+20
0.8259 2.87026e+20
0.8378 2.8729e+20
0.8497 2.87709e+20
0.8616 2.88161e+20
0.8735 2.88743e+20
0.8854 2.89195e+20
0.8973 2.89953e+20
0.9092 2.91656e+20
0.9211 2.95796e+20
0.933 2.91417e+20
0.9449 2.91534e+20
0.9568 2.92378e+20
0.9687 2.91931e+20
0.9806 2.92529e+20
0.9925 2.93918e+20
1.0044 2.94231e+20
1.0163 2.9715e+20
1.0282 2.99368e+20
1.0401 2.98565e+20
1.052 3.0945e+20
1.0639 2.96929e+20
1.0758 2.94178e+20
1.0877 2.94015e+20
1.0996 2.88171e+20
1.1115 2.86871e+20
1.1234 2.83807e+20
1.1353 2.82397e+20
1.1472 2.80366e+20
1.1591 2.78698e+20
1.171 2.77478e+20
1.1829 2.76435e+20
1.1948 2.76759e+20
1.2067 2.75974e+20
1.2186 2.75192e+20
1.2305 2.74462e+20
1.2424 2.73698e+20
1.2543 2.73888e+20
1.2662 2.72505e+20
1.2781 2.7201e+20
1.29 2.71641e+20
1.3019 2.71486e+20
1.3138 2.71789e+20
1.3257 2.72955e+20
1.3376 2.75186e+20
1.3495 2.89953e+20
1.3614 2.70477e+20
1.3733 2.66498e+20
1.3852 2.64413e+20
1.3971 2.62855e+20
1.409 2.634e+20
1.4209 2.57724e+20
1.4328 2.56895e+20
1.4447 2.56333e+20
1.4566 2.55859e+20
1.4685 2.84834e+20
1.4804 2.54077e+20
1.4923 2.52264e+20
1.5042 2.50958e+20
1.5161 2.48377e+20
1.528 2.46835e+20
1.5399 2.46123e+20
1.5518 2.44474e+20
1.5637 2.44058e+20
1.5756 2.43544e+20
1.5875 2.42582e+20
1.5994 2.44032e+20
1.6113 2.39112e+20
1.6232 2.42933e+20
1.6351 2.35553e+20
1.647 2.35992e+20
1.6589 2.34295e+20
1.6708 2.32155e+20
1.6827 2.31043e+20
1.6946 2.30225e+20
1.7065 2.3013e+20
1.7184 2.28917e+20
1.7303 2.28908e+20
1.7422 2.28029e+20
1.7541 2.28509e+20
1.766 2.28234e+20
1.7779 2.28389e+20
1.7898 2.29036e+20
1.8017 2.30399e+20
1.8136 2.32411e+20
1.8255 2.36071e+20
1.8374 2.44184e+20
1.8493 2.50913e+20
1.8612 2.82388e+20
1.8731 2.38095e+20
1.885 2.27229e+20
1.8969 2.2111e+20
1.9088 2.16846e+20
1.9207 2.13341e+20
1.9326 2.10776e+20
1.9445 2.09031e+20
1.9564 2.07831e+20
1.9683 2.05738e+20
1.9802 2.04468e+20
1.9921 2.05066e+20
2.004 2.13824e+20
2.0159 2.00204e+20
2.0278 1.98539e+20
2.0397 1.96989e+20
2.0516 1.95071e+20
2.0635 1.92259e+20
2.0754 1.90581e+20
2.0873 1.89103e+20
2.0992 1.87733e+20
2.1111 1.86425e+20
2.123 1.85257e+20
2.1349 1.84047e+20
2.1468 1.82851e+20
2.1587 1.81659e+20
2.1706 1.80724e+20
2.1825 1.79509e+20
2.1944 1.78065e+20
2.2063 1.76795e+20
2.2182 1.75566e+20
2.2301 1.74391e+20
2.242 1.73287e+20
2.2539 1.72199e+20
2.2658 1.71151e+20
2.2777 1.7015e+20
2.2896 1.692e+20
2.3015 1.68314e+20
2.3134 1.67525e+20
2.3253 1.66853e+20
2.3372 1.66325e+20
2.3491 1.65992e+20
2.361 1.65843e+20
2.3729 1.65956e+20
2.3848 1.66528e+20
2.3967 1.67402e+20
2.4086 1.69197e+20
2.4205 1.74621e+20
2.4324 1.82226e+20
2.4443 1.8957e+20
2.4562 1.96235e+20
2.4681 1.72439e+20
2.48 1.63635e+20
2.4919 1.58564e+20
2.5038 1.5502e+20
2.5157 1.5234e+20
2.5276 1.50234e+20
2.5395 1.48638e+20
2.5514 1.4692e+20
2.5633 1.45404e+20
2.5752 1.44061e+20
2.5871 1.42651e+20
2.599 1.4165e+20
2.6109 1.62363e+20
2.6228 1.39801e+20
2.6347 1.37896e+20
2.6466 1.3681e+20
2.6585 1.35579e+20
2.6704 1.34405e+20
2.6823 1.33336e+20
2.6942 1.32002e+20
2.7061 1.30701e+20
2.718 1.29597e+20
2.7299 1.28601e+20
2.7418 1.2762e+20
2.7537 1.26674e+20
2.7656 1.25765e+20
2.7775 1.24855e+20
2.7894 1.23984e+20
2.8013 1.23097e+20
2.8132 1.22211e+20
2.8251 1.21352e+20
2.837 1.20502e+20
2.8489 1.19656e+20
2.8608 1.18887e+20
2.8727 1.18178e+20
2.8846 1.17197e+20
2.8965 1.16207e+20
2.9084 1.1526e+20
2.9203 1.14373e+20
2.9322 1.13514e+20
2.9441 1.12664e+20
2.956 1.11826e+20
2.9679 1.11011e+20
2.9798 1.10229e+20
2.9917 1.09469e+20
3.0036 1.08766e+20
3.0155 1.0809e+20
3.0274 1.07494e+20
3.0393 1.0696e+20
3.0512 1.06506e+20
3.0631 1.06077e+20
3.075 1.05771e+20
3.0869 1.05819e+20
3.0988 1.06582e+20
3.1107 1.08645e+20
3.1226 1.11744e+20
3.1345 1.07538e+20
3.1464 1.02576e+20
3.1583 1.00076e+20
3.1702 9.83736e+19
3.1821 9.70217e+19
3.194 9.63346e+19
3.2059 9.52781e+19
3.2178 9.42973e+19
3.2297 9.33909e+19
3.2416 9.25744e+19
3.2535 9.17375e+19
3.2654 9.09012e+19
3.2773 9.00987e+19
3.2892 8.93087e+19
3.3011 8.91608e+19
3.313 8.81412e+19
3.3249 8.70233e+19
3.3368 8.62707e+19
3.3487 8.55266e+19
3.3606 8.47964e+19
3.3725 8.4052e+19
3.3844 8.32761e+19
3.3963 8.25582e+19
3.4082 8.18736e+19
3.4201 8.11998e+19
3.432 8.05402e+19
3.4439 7.98841e+19
3.4558 7.92371e+19
3.4677 7.86001e+19
3.4796 7.79668e+19
3.4915 7.73405e+19
3.5034 7.67241e+19
3.5153 7.61115e+19
3.5272 7.55128e+19
3.5391 7.49132e+19
3.551 7.43257e+19
3.5629 7.37419e+19
3.5748 7.31664e+19
3.5867 7.25952e+19
3.5986 7.20344e+19
3.6105 7.14869e+19
3.6224 7.09491e+19
3.6343 7.04163e+19
3.6462 6.98993e+19
3.6581 6.93923e+19
3.67 6.88964e+19
3.6819 6.83511e+19
3.6938 6.7827e+19
3.7057 6.73238e+19
3.7176 6.68453e+19
3.7295 6.63868e+19
3.7414 6.59581e+19
3.7533 6.55666e+19
3.7652 6.52173e+19
3.7771 6.49247e+19
3.789 6.46895e+19
3.8009 6.45099e+19
3.8128 6.4332e+19
3.8247 6.40873e+19
3.8366 6.40088e+19
3.8485 6.44082e+19
3.8604 6.57316e+19
3.8723 6.88679e+19
3.8842 7.30459e+19
3.8961 6.47086e+19
3.908 6.17433e+19
3.9199 6.00968e+19
3.9318 5.89494e+19
3.9437 5.80357e+19
3.9556 5.72569e+19
3.9675 5.65637e+19
3.9794 5.5934e+19
3.9913 5.53407e+19
4.0032 5.47777e+19
4.0151 5.42412e+19
4.027 5.37317e+19
4.0389 5.32178e+19
4.0508 5.27197e+19
4.0627 5.2236e+19
4.0746 5.18873e+19
4.0865 5.16487e+19
4.0984 5.08502e+19
4.1103 5.03942e+19
4.1222 4.99461e+19
4.1341 4.95048e+19
4.146 4.90528e+19
4.1579 4.86138e+19
4.1698 4.81834e+19
4.1817 4.77622e+19
4.1936 4.73433e+19
4.2055 4.69349e+19
4.2174 4.65334e+19
4.2293 4.61406e+19
4.2412 4.57556e+19
4.2531 4.53712e+19
4.265 4.49975e+19
4.2769 4.46275e+19
4.2888 4.42617e+19
4.3007 4.39024e+19
4.3126 4.35479e+19
4.3245 4.31955e+19
4.3364 4.28478e+19
4.3483 4.25049e+19
4.3602 4.21654e+19
4.3721 4.183e+19
4.384 4.14986e+19
4.3959 4.11714e+19
4.4078 4.08479e+19
4.4197 4.05265e+19
4.4316 4.02094e+19
4.4435 3.98938e+19
4.4554 3.95821e+19
4.4673 3.92775e+19
4.4792 3.89801e+19
4.4911 3.86849e+19
4.503 3.83938e+19
4.5149 3.8101e+19
4.5268 3.78053e+19
4.5387 3.75174e+19
4.5506 3.72391e+19
4.5625 3.69554e+19
4.5744 3.66389e+19
4.5863 3.63177e+19
4.5982 3.60058e+19
4.6101 3.56984e+19
4.622 3.53954e+19
4.6339 3.50951e+19
4.6458 3.47979e+19
4.6577 3.45042e+19
4.6696 3.42141e+19
4.6815 3.39296e+19
4.6934 3.36467e+19
4.7053 3.33661e+19
4.7172 3.30871e+19
4.7291 3.28104e+19
4.741 3.25357e+19
4.7529 3.22629e+19
4.7648 3.19916e+19
4.7767 3.17231e+19
4.7886 3.14583e+19
4.8005 3.1194e+19
4.8124 3.09303e+19
4.8243 3.06663e+19
4.8362 3.04047e+19
4.8481 3.01505e+19
4.86 2.98967e+19
4.8719 2.96466e+19
4.8838 2.93967e+19
4.8957 2.91471e+19
4.9076 2.89011e+19
4.9195 2.86578e+19
4.9314 2.84166e+19
4.9433 2.8178e+19
4.9552 2.79428e+19
4.9671 2.77097e+19
4.979 2.74783e+19
4.9909 2.72491e+19
5.0028 2.7022e+19
5.0147 2.67964e+19
5.0266 2.65728e+19
5.0385 2.63515e+19
5.0504 2.61319e+19
5.0623 2.59146e+19
5.0742 2.5699e+19
5.0861 2.54858e+19
5.098 2.52748e+19
5.1099 2.50654e+19
5.1218 2.4858e+19
5.1337 2.46523e+19
5.1456 2.4448e+19
5.1575 2.42455e+19
5.1694 2.40448e+19
5.1813 2.3846e+19
5.1932 2.36492e+19
5.2051 2.34546e+19
5.217 2.32619e+19
5.2289 2.30712e+19
5.2408 2.28823e+19
5.2527 2.2695e+19
5.2646 2.25093e+19
5.2765 2.23251e+19
5.2884 2.2143e+19
5.3003 2.19626e+19
5.3122 2.17845e+19
5.3241 2.16085e+19
5.336 2.14342e+19
5.3479 2.12618e+19
5.3598 2.10913e+19
5.3717 2.09225e+19
5.3836 2.07559e+19
5.3955 2.05917e+19
5.4074 2.04292e+19
5.4193 2.02692e+19
5.4312 2.01123e+19
5.4431 1.99577e+19
5.455 1.98062e+19
5.4669 1.96582e+19
5.4788 1.95145e+19
5.4907 1.93755e+19
5.5026 1.92425e+19
5.5145 1.9117e+19
5.5264 1.90024e+19
5.5383 1.89019e+19
5.5502 1.88146e+19
5.5621 1.87436e+19
5.574 1.8666e+19
5.5859 1.85074e+19
5.5978 1.8302e+19
5.6097 1.81379e+19
5.6216 1.80368e+19
5.6335 1.80316e+19
5.6454 1.81184e+19
5.6573 1.79367e+19
5.6692 1.75717e+19
5.6811 1.73107e+19
5.693 1.71036e+19
5.7049 1.69266e+19
5.7168 1.67687e+19
5.7287 1.66298e+19
5.7406 1.65249e+19
5.7525 1.6588e+19
5.7644 1.68203e+19
5.7763 1.61655e+19
5.7882 1.59592e+19
5.8001 1.58112e+19
5.812 1.56803e+19
5.8239 1.55579e+19
5.8358 1.54382e+19
5.8477 1.53235e+19
5.8596 1.52109e+19
5.8715 1.51043e+19
5.8834 1.50005e+19
5.8953 1.48931e+19
5.9072 1.47927e+19
5.9191 1.46937e+19
5.931 1.4597e+19
5.9429 1.45043e+19
5.9548 1.44114e+19
5.9667 1.43237e+19
