# atomic number   <electrons>   <electrons^2>
01 9.9800e-01 9.9800e-01
02 1.9348e+00 3.8048e+00
06 4.3044e+00 1.9018e+01
07 4.7654e+00 2.3118e+01
08 5.4518e+00 3.0158e+01
10 6.7721e+00 4.6609e+01
11 7.2766e+00 5.3863e+01
12 7.6538e+00 5.9570e+01
13 7.9315e+00 6.3937e+01
14 8.1347e+00 6.7214e+01
16 8.4479e+00 7.2406e+01
18 8.8186e+00 7.8790e+01
20 9.2383e+00 8.6464e+01
24 1.0960e+01 1.2146e+02
25 1.1387e+01 1.3096e+02
26 1.1742e+01 1.3920e+02
28 1.2375e+01 1.5446e+02
