# atomic number   <electrons>   <electrons^2>
01 1.0000e+00 1.0000e+00
02 2.0000e+00 4.0000e+00
06 5.7964e+00 3.3818e+01
07 6.4570e+00 4.2171e+01
08 7.1370e+00 5.1481e+01
10 8.8150e+00 7.8197e+01
11 9.7253e+00 9.4996e+01
12 1.0573e+01 1.1235e+02
13 1.1163e+01 1.2623e+02
14 1.1646e+01 1.3813e+02
16 1.2430e+01 1.5798e+02
18 1.3648e+01 1.8891e+02
20 1.5204e+01 2.3324e+02
24 1.8627e+01 3.4883e+02
25 1.9531e+01 3.8335e+02
26 2.0420e+01 4.1936e+02
28 2.2165e+01 4.9326e+02
