# atomic number   <electrons>   <electrons^2>
01 1.0000e+00 1.0000e+00
02 2.0000e+00 4.0000e+00
06 5.5102e+00 3.0756e+01
07 6.2370e+00 3.9387e+01
08 7.0710e+00 5.0499e+01
10 8.8003e+00 7.7957e+01
11 9.5642e+00 9.2295e+01
12 1.0218e+01 1.0566e+02
13 1.0728e+01 1.1692e+02
14 1.1183e+01 1.2718e+02
16 1.2291e+01 1.5303e+02
18 1.3735e+01 1.9060e+02
20 1.5402e+01 2.3900e+02
24 1.8740e+01 3.5317e+02
25 1.9587e+01 3.8530e+02
26 2.0374e+01 4.1745e+02
28 2.1885e+01 4.8109e+02
