# atomic number   <electrons>   <electrons^2>
01 1.0000e+00 1.0000e+00
02 2.0002e+00 4.0002e+00
06 5.8381e+00 3.4223e+01
07 6.7895e+00 4.6287e+01
08 7.7201e+00 5.9834e+01
10 9.4727e+00 9.0140e+01
11 1.0310e+01 1.0677e+02
12 1.1125e+01 1.2432e+02
13 1.1922e+01 1.4268e+02
14 1.2668e+01 1.6125e+02
16 1.4098e+01 1.9958e+02
18 1.5435e+01 2.3958e+02
20 1.6928e+01 2.8746e+02
24 2.0147e+01 4.0711e+02
25 2.0978e+01 4.4138e+02
26 2.1813e+01 4.7707e+02
28 2.3332e+01 5.4632e+02
