# atomic number   <electrons>   <electrons^2>
01 9.1693e-01 9.1707e-01
02 8.0540e-01 8.0780e-01
06 1.4486e+00 2.3977e+00
07 1.3031e+00 1.9693e+00
08 1.1964e+00 1.6611e+00
10 1.0611e+00 1.2733e+00
11 1.0396e+00 1.2013e+00
12 1.7801e+00 3.3484e+00
13 2.1130e+00 4.8150e+00
14 2.0691e+00 4.6475e+00
16 1.8855e+00 3.8909e+00
18 1.7441e+00 3.3507e+00
20 1.8519e+00 3.6357e+00
24 2.0738e+00 4.6684e+00
25 2.0567e+00 4.5957e+00
26 2.0234e+00 4.4606e+00
28 1.9753e+00 4.2813e+00
