# atomic number   <electrons>   <electrons^2>
01 2.0563e-05 2.0637e-05
02 1.1800e-14 1.1800e-14
06 3.3100e-03 3.3100e-03
07 1.3600e-05 1.3600e-05
08 1.7300e-05 1.7300e-05
10 0.0000e+00 0.0000e+00
11 9.9900e-01 9.9900e-01
12 9.4600e-01 9.4600e-01
13 9.7800e-01 9.7800e-01
14 6.4800e-01 6.4800e-01
16 1.4000e-02 1.4000e-02
18 2.9000e-06 2.9000e-06
20 9.9740e-01 9.9881e-01
24 9.7300e-01 9.7300e-01
25 9.4300e-01 9.4300e-01
26 8.8600e-01 8.8600e-01
28 8.1500e-01 8.1500e-01
