# atomic number   <electrons>   <electrons^2>
01 1.0000e+00 1.0000e+00
02 1.9769e+00 3.9309e+00
06 5.5789e+00 3.1444e+01
07 6.2886e+00 3.9967e+01
08 6.8508e+00 4.7500e+01
10 7.8706e+00 6.2455e+01
11 8.5282e+00 7.3192e+01
12 9.2798e+00 8.6683e+01
13 1.0064e+01 1.0192e+02
14 1.0812e+01 1.1765e+02
16 1.2121e+01 1.4796e+02
18 1.3131e+01 1.7369e+02
20 1.3929e+01 1.9525e+02
24 1.5198e+01 2.3209e+02
25 1.5457e+01 2.4059e+02
26 1.5730e+01 2.4906e+02
28 1.6473e+01 2.7279e+02
