# atomic number   <electrons>   <electrons^2>
01 1.0000e+00 1.0000e+00
02 1.9961e+00 3.9881e+00
06 5.5211e+00 3.0824e+01
07 6.2731e+00 3.9821e+01
08 6.9380e+00 4.8693e+01
10 8.0348e+00 6.5441e+01
11 8.6035e+00 7.4938e+01
12 9.2520e+00 8.6487e+01
13 9.9633e+00 1.0015e+02
14 1.0688e+01 1.1526e+02
16 1.2144e+01 1.4853e+02
18 1.3470e+01 1.8279e+02
20 1.4668e+01 2.1681e+02
24 1.6683e+01 2.7970e+02
25 1.7166e+01 2.9596e+02
26 1.7574e+01 3.1076e+02
28 1.7994e+01 3.2704e+02
