# atomic number   <electrons>   <electrons^2>
01 8.1845e-01 8.1955e-01
02 6.0877e-01 6.0954e-01
06 1.1958e+00 1.7195e+00
07 1.0853e+00 1.4199e+00
08 1.0123e+00 1.2290e+00
10 9.4122e-01 1.0325e+00
11 9.4061e-01 1.0092e+00
12 1.6201e+00 2.8942e+00
13 1.8410e+00 3.7750e+00
14 1.7778e+00 3.5647e+00
16 1.6176e+00 2.9834e+00
18 1.4803e+00 2.5509e+00
20 1.6824e+00 3.1153e+00
24 1.8220e+00 3.7021e+00
25 1.8057e+00 3.6426e+00
26 1.7675e+00 3.5039e+00
28 1.6996e+00 3.2817e+00
