# atomic number   <electrons>   <electrons^2>
01 9.9499e-01 9.9501e-01
02 1.9547e+00 3.8647e+00
06 4.1630e+00 1.7703e+01
07 4.7212e+00 2.2590e+01
08 5.4758e+00 3.0389e+01
10 6.7427e+00 4.6147e+01
11 7.1306e+00 5.1738e+01
12 7.3895e+00 5.5504e+01
13 7.5475e+00 5.7912e+01
14 7.6499e+00 5.9536e+01
16 7.8549e+00 6.2614e+01
18 8.2083e+00 6.8261e+01
20 8.9041e+00 8.0111e+01
24 1.0473e+01 1.1091e+02
25 1.0792e+01 1.1768e+02
26 1.1030e+01 1.2286e+02
28 1.1446e+01 1.3228e+02
