# atomic number   <electrons>   <electrons^2>
01 9.9900e-01 9.9900e-01
02 1.9877e+00 3.9637e+00
06 5.6134e+00 3.1812e+01
07 6.1643e+00 3.8471e+01
08 6.5472e+00 4.3369e+01
10 7.7371e+00 6.0118e+01
11 8.5801e+00 7.3959e+01
12 9.4050e+00 8.8892e+01
13 1.0163e+01 1.0388e+02
14 1.0826e+01 1.1793e+02
16 1.1766e+01 1.3945e+02
18 1.2311e+01 1.5260e+02
20 1.2714e+01 1.6262e+02
24 1.3732e+01 1.8964e+02
25 1.4187e+01 2.0231e+02
26 1.4778e+01 2.1926e+02
28 1.5996e+01 2.5694e+02
