# atomic number   <electrons>   <electrons^2>
01 2.8700e-01 2.8700e-01
02 6.4400e-05 6.4400e-05
06 7.9801e-01 7.9802e-01
07 3.9700e-01 3.9700e-01
08 2.6400e-01 2.6400e-01
10 3.1300e-03 3.1300e-03
11 9.9600e-01 9.9600e-01
12 1.0900e+00 1.2810e+00
13 1.0038e+00 1.0276e+00
14 9.9320e-01 1.0144e+00
16 8.9733e-01 8.9767e-01
18 3.9800e-01 3.9801e-01
20 1.5360e+00 2.6100e+00
24 1.0616e+00 1.1962e+00
25 1.0454e+00 1.1488e+00
26 1.0202e+00 1.0774e+00
28 1.0004e+00 1.0238e+00
